,sub,movie,recall_raw,recall_filtered,filtered_length,filtered_length_scaled,lure,old,dprime,bias
95,e152029,2.4.1,"A man enters the bathroom from the right side of the screen. He removes his glasses and places them on the counter. He then applies shaving cream onto his face. Next, he shaves his face. He then finds floss and flosses his teeth. Finally, he brushes his teeth. He places his glasses back on his face and leaves from the direction he came in. ","['a', 'man', 'enters', 'the', 'bathroom', 'from', 'the', 'right', 'side', 'of', 'the', 'screen', 'he', 'removes', 'his', 'glasses', 'and', 'places', 'them', 'on', 'the', 'counter', 'he', 'then', 'applies', 'shaving', 'cream', 'onto', 'his', 'face', 'next', 'he', 'shaves', 'his', 'face', 'he', 'then', 'finds', 'floss', 'and', 'flosses', 'his', 'teeth', 'finally', 'he', 'brushes', 'his', 'teeth', 'he', 'places', 'his', 'glasses', 'back', 'on', 'his', 'face', 'and', 'leaves', 'from', 'the', 'direction', 'he', 'came', 'in']",64,-0.6652828202788431,0.8,0.7619047619047619,1.554064265962403,0.06458910059171269
96,e152030,1.2.3," The actor walks into the room and close the door behind herself. She goes to the table and puts the flowers either on the windowsill or on the ground and begins to clean the table with by spraying something on the table and wiping it with paper towels. She then begins to exercise. She first starts with a yoga mat on the ground and begins to do some situps, planks, and pushups. Then, she puts the mat back and gets another exercsie tool used for stepping and works out on that. Finally, she leaves the room and closes the door behind her.","['the', 'actor', 'walks', 'into', 'the', 'room', 'and', 'close', 'the', 'door', 'behind', 'herself', 'she', 'goes', 'to', 'the', 'table', 'and', 'puts', 'the', 'flowers', 'either', 'on', 'the', 'windowsill', 'or', 'on', 'the', 'ground', 'and', 'begins', 'to', 'clean', 'the', 'table', 'with', 'by', 'spraying', 'something', 'on', 'the', 'table', 'and', 'wiping', 'it', 'with', 'paper', 'towels', 'she', 'then', 'begins', 'to', 'exercise', 'she', 'first', 'starts', 'with', 'a', 'yoga', 'mat', 'on', 'the', 'ground', 'and', 'begins', 'to', 'do', 'some', 'situps', 'planks', 'and', 'pushups', 'then', 'she', 'puts', 'the', 'mat', 'back', 'and', 'gets', 'another', 'exercsie', 'tool', 'used', 'for', 'stepping', 'and', 'works', 'out', 'on', 'that', 'finally', 'she', 'leaves', 'the', 'room', 'and', 'closes', 'the', 'door', 'behind', 'her']",102,-0.2907827439986402,0.25,1.0,1.2854742343439725,-1.3172268673680678
97,e152030,6.3.9,"
The actor walked into the bedroom and began folding his clothes. He goes through one by one and meticously folds each one of his pieces of clothing. He  then reaches in his drawer and pulls out something to dust off his nightstand. Finally, he exits the rooms.
","['the', 'actor', 'walked', 'into', 'the', 'bedroom', 'and', 'began', 'folding', 'his', 'clothes', 'he', 'goes', 'through', 'one', 'by', 'one', 'and', 'meticously', 'folds', 'each', 'one', 'of', 'his', 'pieces', 'of', 'clothing', 'he', 'then', 'reaches', 'in', 'his', 'drawer', 'and', 'pulls', 'out', 'something', 'to', 'dust', 'off', 'his', 'nightstand', 'finally', 'he', 'exits', 'the', 'rooms']",47,-0.8328223280884076,0.25,0.8571428571428571,0.3930807736820595,-0.8710301370371114
98,e152030,3.1.3,"The actor is in the kitchen cooking.  (I'm sorry, I don't remember much of this one, only the sentence I just wrote. I'm so sorry!!)
","['the', 'actor', 'is', 'in', 'the', 'kitchen', 'cooking', 'im', 'sorry', 'i', 'dont', 'remember', 'much', 'of', 'this', 'one', 'only', 'the', 'sentence', 'i', 'just', 'wrote', 'im', 'so', 'sorry']",25,-1.0496381617243145,0.35,0.631578947368421,-0.04928232603574467,-0.3606793033896954
99,e152030,2.4.1,I don't remember this video at all. I'm so sorry! ,"['i', 'dont', 'remember', 'this', 'video', 'at', 'all', 'im', 'so', 'sorry']",10,-1.197467139203342,0.45,0.6190476190476191,0.1773191012011324,-0.21432089745564037
100,e152031,1.2.3,"The actress enters the room. She eats a snack on the window sill and takes a drink of a blue Gatorade. She clears a couple items off a table on the left side of the room, then sprays a cleaning spray onto the table. She wipes down the table once, twice, then replaces the items back onto the table. She starts doing different exercises. She does two reps of 25 jumping jacks, (something else I can't remember,) two reps of five push-ups. There is a stair prop leaned against the wall, and she also uses that to do two reps of 25 steps. She replaces the step against the wall and exits the room.","['the', 'actress', 'enters', 'the', 'room', 'she', 'eats', 'a', 'snack', 'on', 'the', 'window', 'sill', 'and', 'takes', 'a', 'drink', 'of', 'a', 'blue', 'gatorade', 'she', 'clears', 'a', 'couple', 'items', 'off', 'a', 'table', 'on', 'the', 'left', 'side', 'of', 'the', 'room', 'then', 'sprays', 'a', 'cleaning', 'spray', 'onto', 'the', 'table', 'she', 'wipes', 'down', 'the', 'table', 'once', 'twice', 'then', 'replaces', 'the', 'items', 'back', 'onto', 'the', 'table', 'she', 'starts', 'doing', 'different', 'exercises', 'she', 'does', 'two', 'reps', 'of', 'jumping', 'jacks', 'something', 'else', 'i', 'cant', 'remember', 'two', 'reps', 'of', 'five', 'pushups', 'there', 'is', 'a', 'stair', 'prop', 'leaned', 'against', 'the', 'wall', 'and', 'she', 'also', 'uses', 'that', 'to', 'do', 'two', 'reps', 'of', 'steps', 'she', 'replaces', 'the', 'step', 'against', 'the', 'wall', 'and', 'exits', 'the', 'room']",112,-0.1922300923459552,0.6,0.8947368421052632,1.5054666234010192,-0.49938620856470994
101,e152031,6.3.9,"The actor enters a bedroom. He pulls a laundry basket out from under the bed, and places it on top of the bed. He starts folding the laundry in the basket, which is socks, pants, shirts. After he folds the laundry he replaces the basket under the bed. He starts tidying the bedside table, moving some objects into the drawer, and dusts the surface of the bedside table. He gets a vacuum and uses the hose to vacuum the inside of the drawer. He then makes the bed, straightens the sheets, folds the comforter, spreads a new flat sheet on top of the bed, then places the pillow and the folded comforter at the head of the bed. He leaves the room. 
","['the', 'actor', 'enters', 'a', 'bedroom', 'he', 'pulls', 'a', 'laundry', 'basket', 'out', 'from', 'under', 'the', 'bed', 'and', 'places', 'it', 'on', 'top', 'of', 'the', 'bed', 'he', 'starts', 'folding', 'the', 'laundry', 'in', 'the', 'basket', 'which', 'is', 'socks', 'pants', 'shirts', 'after', 'he', 'folds', 'the', 'laundry', 'he', 'replaces', 'the', 'basket', 'under', 'the', 'bed', 'he', 'starts', 'tidying', 'the', 'bedside', 'table', 'moving', 'some', 'objects', 'into', 'the', 'drawer', 'and', 'dusts', 'the', 'surface', 'of', 'the', 'bedside', 'table', 'he', 'gets', 'a', 'vacuum', 'and', 'uses', 'the', 'hose', 'to', 'vacuum', 'the', 'inside', 'of', 'the', 'drawer', 'he', 'then', 'makes', 'the', 'bed', 'straightens', 'the', 'sheets', 'folds', 'the', 'comforter', 'spreads', 'a', 'new', 'flat', 'sheet', 'on', 'top', 'of', 'the', 'bed', 'then', 'places', 'the', 'pillow', 'and', 'the', 'folded', 'comforter', 'at', 'the', 'head', 'of', 'the', 'bed', 'he', 'leaves', 'the', 'room']",122,-0.0936774406932702,0.4,0.8571428571428571,0.8142234207423416,-0.6604588135069704
102,e152031,3.1.3,"Actor enters the kitchen and starts preparing the largest breakfast I've ever seen. He gets a plate out of the cabinet and places it on the counter. He peels a clementine and places it on the plate. He puts a bagel or English muffin in the toaster and waits for it to toast, then spreads butter or cream cheese on it and places it on the plate. He gets a bowl out of the cabinet, places it on the counter, then puts cereal followed by milk into the bowl. He gets another bowl and puts yogurt and something else, maybe granola, into it. He gets the milk back out of the refrigerator and pours himself a glass of milk. Then he starts boiling water in a kettle on the stove and makes tea. He keeps the kitchen relatively tidy and replaces everything after using them. Then he struggles to collect all his plates and glasses in one trip and leaves the room. ","['actor', 'enters', 'the', 'kitchen', 'and', 'starts', 'preparing', 'the', 'largest', 'breakfast', 'ive', 'ever', 'seen', 'he', 'gets', 'a', 'plate', 'out', 'of', 'the', 'cabinet', 'and', 'places', 'it', 'on', 'the', 'counter', 'he', 'peels', 'a', 'clementine', 'and', 'places', 'it', 'on', 'the', 'plate', 'he', 'puts', 'a', 'bagel', 'or', 'english', 'muffin', 'in', 'the', 'toaster', 'and', 'waits', 'for', 'it', 'to', 'toast', 'then', 'spreads', 'butter', 'or', 'cream', 'cheese', 'on', 'it', 'and', 'places', 'it', 'on', 'the', 'plate', 'he', 'gets', 'a', 'bowl', 'out', 'of', 'the', 'cabinet', 'places', 'it', 'on', 'the', 'counter', 'then', 'puts', 'cereal', 'followed', 'by', 'milk', 'into', 'the', 'bowl', 'he', 'gets', 'another', 'bowl', 'and', 'puts', 'yogurt', 'and', 'something', 'else', 'maybe', 'granola', 'into', 'it', 'he', 'gets', 'the', 'milk', 'back', 'out', 'of', 'the', 'refrigerator', 'and', 'pours', 'himself', 'a', 'glass', 'of', 'milk', 'then', 'he', 'starts', 'boiling', 'water', 'in', 'a', 'kettle', 'on', 'the', 'stove', 'and', 'makes', 'tea', 'he', 'keeps', 'the', 'kitchen', 'relatively', 'tidy', 'and', 'replaces', 'everything', 'after', 'using', 'them', 'then', 'he', 'struggles', 'to', 'collect', 'all', 'his', 'plates', 'and', 'glasses', 'in', 'one', 'trip', 'and', 'leaves', 'the', 'room']",162,0.3005331659174697,0.85,1.0,2.996397374033844,-0.4617652975231321
103,e152031,2.4.1,"Actor enters a messy bathroom. He removes his glasses and places them on the end of the counter. He applies shaving cream and starts shaving his face at the sink. He rinses his face and uses a handtowel to dry his face. After shaving, he applies another cream or lotion to his face. He puts the shaving cream and razor in a cabinet underneath the sink. He uses the handtowel to wipe down the counter, puts his glasses back on, and leaves the room. 
","['actor', 'enters', 'a', 'messy', 'bathroom', 'he', 'removes', 'his', 'glasses', 'and', 'places', 'them', 'on', 'the', 'end', 'of', 'the', 'counter', 'he', 'applies', 'shaving', 'cream', 'and', 'starts', 'shaving', 'his', 'face', 'at', 'the', 'sink', 'he', 'rinses', 'his', 'face', 'and', 'uses', 'a', 'handtowel', 'to', 'dry', 'his', 'face', 'after', 'shaving', 'he', 'applies', 'another', 'cream', 'or', 'lotion', 'to', 'his', 'face', 'he', 'puts', 'the', 'shaving', 'cream', 'and', 'razor', 'in', 'a', 'cabinet', 'underneath', 'the', 'sink', 'he', 'uses', 'the', 'handtowel', 'to', 'wipe', 'down', 'the', 'counter', 'puts', 'his', 'glasses', 'back', 'on', 'and', 'leaves', 'the', 'room']",84,-0.46817751697347315,0.65,1.0,2.345284450947622,-0.7873217590662431
104,e152032,1.2.3," The video begins with the woman walking into the room. She seems to be looking around. First, she finds a granola bar((or what seems to be one))  she opens the wrapper, takes a couple of bites and then sets it back down on the window sill.  She then picks up a bottle with  blue liquid and opens it and takes a drink and then sets it back down on the window sill too. She walks over to the table that is to the left of the room ((when I'm looking at it))  and moves a  plant  and a helmet. She puts the helmet underneath the table and puts the plant on the window sill ((the same one as the granola bar)). She then picks up the spray bottle and paper towels and sprays the table and wipes it down with the paper towels. She puts the spray bottle and paper towels down and puts the plant back and then  the bike helmet. After cleaning, she starts excersizing with two hand weights. She does a rep of ten (( I believe))  then puts the weights back down on the shelf where she picked them up from.  Then she starts doing push ups, 5 at a time, break and then 5 more. The last  excersize I remember her doing  is  25 jumping jacks. When finished I believe she takes another drink of the blue drink""  and  sets it back down on the other window sill and then walks out of the room.","['the', 'video', 'begins', 'with', 'the', 'woman', 'walking', 'into', 'the', 'room', 'she', 'seems', 'to', 'be', 'looking', 'around', 'first', 'she', 'finds', 'a', 'granola', 'baror', 'what', 'seems', 'to', 'be', 'one', 'she', 'opens', 'the', 'wrapper', 'takes', 'a', 'couple', 'of', 'bites', 'and', 'then', 'sets', 'it', 'back', 'down', 'on', 'the', 'window', 'sill', 'she', 'then', 'picks', 'up', 'a', 'bottle', 'with', 'blue', 'liquid', 'and', 'opens', 'it', 'and', 'takes', 'a', 'drink', 'and', 'then', 'sets', 'it', 'back', 'down', 'on', 'the', 'window', 'sill', 'too', 'she', 'walks', 'over', 'to', 'the', 'table', 'that', 'is', 'to', 'the', 'left', 'of', 'the', 'room', 'when', 'im', 'looking', 'at', 'it', 'and', 'moves', 'a', 'plant', 'and', 'a', 'helmet', 'she', 'puts', 'the', 'helmet', 'underneath', 'the', 'table', 'and', 'puts', 'the', 'plant', 'on', 'the', 'window', 'sill', 'the', 'same', 'one', 'as', 'the', 'granola', 'bar', 'she', 'then', 'picks', 'up', 'the', 'spray', 'bottle', 'and', 'paper', 'towels', 'and', 'sprays', 'the', 'table', 'and', 'wipes', 'it', 'down', 'with', 'the', 'paper', 'towels', 'she', 'puts', 'the', 'spray', 'bottle', 'and', 'paper', 'towels', 'down', 'and', 'puts', 'the', 'plant', 'back', 'and', 'then', 'the', 'bike', 'helmet', 'after', 'cleaning', 'she', 'starts', 'excersizing', 'with', 'two', 'hand', 'weights', 'she', 'does', 'a', 'rep', 'of', 'ten', 'i', 'believe', 'then', 'puts', 'the', 'weights', 'back', 'down', 'on', 'the', 'shelf', 'where', 'she', 'picked', 'them', 'up', 'from', 'then', 'she', 'starts', 'doing', 'push', 'ups', 'at', 'a', 'time', 'break', 'and', 'then', 'more', 'the', 'last', 'excersize', 'i', 'remember', 'her', 'doing', 'is', 'jumping', 'jacks', 'when', 'finished', 'i', 'believe', 'she', 'takes', 'another', 'drink', 'of', 'the', 'blue', 'drink', 'and', 'sets', 'it', 'back', 'down', 'on', 'the', 'other', 'window', 'sill', 'and', 'then', 'walks', 'out', 'of', 'the', 'room']",246,1.1283754398000236,0.55,1.0,2.085625331395128,-0.9171513188424899
105,e152032,6.3.9,"In  this video, the man walks into the room and stands by the bed and faces the left of the room towards the door. He starts folding laundry and setting it in a pile on top of the bed. After he finishes with the laundry he grabs the vacuum and starts vacuuming the  entire room. Then he is wiping down the furniture with a rag.  Once he is done, he exits the room. I don't remember much more from this video.","['in', 'this', 'video', 'the', 'man', 'walks', 'into', 'the', 'room', 'and', 'stands', 'by', 'the', 'bed', 'and', 'faces', 'the', 'left', 'of', 'the', 'room', 'towards', 'the', 'door', 'he', 'starts', 'folding', 'laundry', 'and', 'setting', 'it', 'in', 'a', 'pile', 'on', 'top', 'of', 'the', 'bed', 'after', 'he', 'finishes', 'with', 'the', 'laundry', 'he', 'grabs', 'the', 'vacuum', 'and', 'starts', 'vacuuming', 'the', 'entire', 'room', 'then', 'he', 'is', 'wiping', 'down', 'the', 'furniture', 'with', 'a', 'rag', 'once', 'he', 'is', 'done', 'he', 'exits', 'the', 'room', 'i', 'dont', 'remember', 'much', 'more', 'from', 'this', 'video']",81,-0.4977433124692786,0.45,0.7142857142857143,0.440287475077789,-0.3458050843939686
106,e152032,3.1.3,"
In this video, the man starts by walking into the kitchen coming from the left. The first thing he  does is put stuff from the counter and puts it away into a drawer. He grabs a bowl out  of the cabinet and sets it on the counter. He grabs a spoon out and sets it by the bowl. He opens the fridge,  grabs what looks like yogurt and closes the fridge. He turns back to the bowl and opens the yogurt and uses the spoon to put some into the bowl.  Then puts the lid back on the yogurt and puts it back into the fridge. Then he grabs out a bag of granola, opens it, puts some on top of the yogurt in the bowl, closes the bag and puts it back down on the counter. He puts the spoon into the yogurt. Then he opens the fridge up again and grabs out cream cheese, sets it down on the counter by the yogurt and grabs a butter knife.  Then he pulls out a toaster and sets it on the counter or stove actually and plugs it in. Then he grabs a bag of bagels out, pulls one out, tears it in half and puts both halves into the toaster. While the bagel is toasting, he closes the bag up ((that has the other bagels in it)) and puts it on the other side of the room on a counter. He grabs a plate and sets it on the counter by the yogurt. Once the bagel pops up, he grabs it out, sets it on the plate and opens the cream cheese. Then proceeds to putting the cream cheese on the bagel. Then puts the cream cheese back in the fridge. Then he pulls  out an orange and peels it in one  piece(( the peel was one whole piece)) throws it away in a trash can behind him and sets the orange on the plate.  Then grabs a bowl out of a cabinet behind him and sets it down by the plate. Grabs a bag of cereal out, pours it into the bowl and puts the ceral away. I believe he grabs the milk out, pours it into the cereal, puts the milk back in the fridge. He pulls out a tea kettle, puts water in it, puts it on the stove. Grabs a tea cup and tea bag out, puts the bag into the cup and waits for the kettle to steam. Turns off the stove, pours the hot water into the cup, sets the kettle down and picks up his plate((with all the food and tea on it except the bowl of cereal)) and exits the room to the left. 
","['in', 'this', 'video', 'the', 'man', 'starts', 'by', 'walking', 'into', 'the', 'kitchen', 'coming', 'from', 'the', 'left', 'the', 'first', 'thing', 'he', 'does', 'is', 'put', 'stuff', 'from', 'the', 'counter', 'and', 'puts', 'it', 'away', 'into', 'a', 'drawer', 'he', 'grabs', 'a', 'bowl', 'out', 'of', 'the', 'cabinet', 'and', 'sets', 'it', 'on', 'the', 'counter', 'he', 'grabs', 'a', 'spoon', 'out', 'and', 'sets', 'it', 'by', 'the', 'bowl', 'he', 'opens', 'the', 'fridge', 'grabs', 'what', 'looks', 'like', 'yogurt', 'and', 'closes', 'the', 'fridge', 'he', 'turns', 'back', 'to', 'the', 'bowl', 'and', 'opens', 'the', 'yogurt', 'and', 'uses', 'the', 'spoon', 'to', 'put', 'some', 'into', 'the', 'bowl', 'then', 'puts', 'the', 'lid', 'back', 'on', 'the', 'yogurt', 'and', 'puts', 'it', 'back', 'into', 'the', 'fridge', 'then', 'he', 'grabs', 'out', 'a', 'bag', 'of', 'granola', 'opens', 'it', 'puts', 'some', 'on', 'top', 'of', 'the', 'yogurt', 'in', 'the', 'bowl', 'closes', 'the', 'bag', 'and', 'puts', 'it', 'back', 'down', 'on', 'the', 'counter', 'he', 'puts', 'the', 'spoon', 'into', 'the', 'yogurt', 'then', 'he', 'opens', 'the', 'fridge', 'up', 'again', 'and', 'grabs', 'out', 'cream', 'cheese', 'sets', 'it', 'down', 'on', 'the', 'counter', 'by', 'the', 'yogurt', 'and', 'grabs', 'a', 'butter', 'knife', 'then', 'he', 'pulls', 'out', 'a', 'toaster', 'and', 'sets', 'it', 'on', 'the', 'counter', 'or', 'stove', 'actually', 'and', 'plugs', 'it', 'in', 'then', 'he', 'grabs', 'a', 'bag', 'of', 'bagels', 'out', 'pulls', 'one', 'out', 'tears', 'it', 'in', 'half', 'and', 'puts', 'both', 'halves', 'into', 'the', 'toaster', 'while', 'the', 'bagel', 'is', 'toasting', 'he', 'closes', 'the', 'bag', 'up', 'that', 'has', 'the', 'other', 'bagels', 'in', 'it', 'and', 'puts', 'it', 'on', 'the', 'other', 'side', 'of', 'the', 'room', 'on', 'a', 'counter', 'he', 'grabs', 'a', 'plate', 'and', 'sets', 'it', 'on', 'the', 'counter', 'by', 'the', 'yogurt', 'once', 'the', 'bagel', 'pops', 'up', 'he', 'grabs', 'it', 'out', 'sets', 'it', 'on', 'the', 'plate', 'and', 'opens', 'the', 'cream', 'cheese', 'then', 'proceeds', 'to', 'putting', 'the', 'cream', 'cheese', 'on', 'the', 'bagel', 'then', 'puts', 'the', 'cream', 'cheese', 'back', 'in', 'the', 'fridge', 'then', 'he', 'pulls', 'out', 'an', 'orange', 'and', 'peels', 'it', 'in', 'one', 'piece', 'the', 'peel', 'was', 'one', 'whole', 'piece', 'throws', 'it', 'away', 'in', 'a', 'trash', 'can', 'behind', 'him', 'and', 'sets', 'the', 'orange', 'on', 'the', 'plate', 'then', 'grabs', 'a', 'bowl', 'out', 'of', 'a', 'cabinet', 'behind', 'him', 'and', 'sets', 'it', 'down', 'by', 'the', 'plate', 'grabs', 'a', 'bag', 'of', 'cereal', 'out', 'pours', 'it', 'into', 'the', 'bowl', 'and', 'puts', 'the', 'ceral', 'away', 'i', 'believe', 'he', 'grabs', 'the', 'milk', 'out', 'pours', 'it', 'into', 'the', 'cereal', 'puts', 'the', 'milk', 'back', 'in', 'the', 'fridge', 'he', 'pulls', 'out', 'a', 'tea', 'kettle', 'puts', 'water', 'in', 'it', 'puts', 'it', 'on', 'the', 'stove', 'grabs', 'a', 'tea', 'cup', 'and', 'tea', 'bag', 'out', 'puts', 'the', 'bag', 'into', 'the', 'cup', 'and', 'waits', 'for', 'the', 'kettle', 'to', 'steam', 'turns', 'off', 'the', 'stove', 'pours', 'the', 'hot', 'water', 'into', 'the', 'cup', 'sets', 'the', 'kettle', 'down', 'and', 'picks', 'up', 'his', 'platewith', 'all', 'the', 'food', 'and', 'tea', 'on', 'it', 'except', 'the', 'bowl', 'of', 'cereal', 'and', 'exits', 'the', 'room', 'to', 'the', 'left']",453,3.1684153290106027,0.7,1.0,2.4843644972480945,-0.7177817359160067
107,e152032,2.4.1,"This man walks into the room from the left and is standing in front of a sink and mirror. The very first thing he does is picks up shaving cream and puts it on his face.  He picks up a razor, turns the water on and shaves his face and rinses the razor off in the water as he shaves.  When he's done shaving , he rinses the razor off and sets it down on the counter next to the  shaving cream. Then he wipes his face off with the water and picks up a white hand towel to dry his face and his hands.  He sets the hand towel down. He picks up a container and puts on lotion ((or face cream or something)) and puts it all over his face. Then he sets it down  on the counter too. He turns the water on and rinses off his hands and dries them on the hand towel and then sets the hand towel back down. Then he opens the cabinet underneath the sink and puts the shaving cream, razor and face cream stuff in the cabinet and then closes it. Then he picks up a toothbrush and puts tooth paste on it. I believe he turns the water on and runs the toothbrush underneath the water for a second and then turns the water off. He brushes his teeth, turns the water on, spits, rinses his  tooth brush off, sets it down back in the holder. Rinses his mouth out and picks up the hand towel again and wipes off his face and hands and sets it back down. Then he picks up the mouth wash, opens it and drinks straight out of the bottle, swishes in his mouth for a minute and then spits. He turns the water on and uses his hand to hold water and cleans out the sink ((with the water from his hand)). Picks up the hand towel and wipes off his hands again and sets it back down. Then he picks up the floss and flosses his teeth.  He uses two pieces of floss to do all his teeth.  Throws the floss away and I'm pretty sure he wipes his hands off again.  Then he picks up a comb and combs his hair. Sets the comb down and picks up his glasses and puts them on.  (( i think he took them off in the begining of the video and i dont want to erase all this just to put it in the begining))  I feel like he  put a watch on too?? After, he exits out the room the same way he came in. 
","['this', 'man', 'walks', 'into', 'the', 'room', 'from', 'the', 'left', 'and', 'is', 'standing', 'in', 'front', 'of', 'a', 'sink', 'and', 'mirror', 'the', 'very', 'first', 'thing', 'he', 'does', 'is', 'picks', 'up', 'shaving', 'cream', 'and', 'puts', 'it', 'on', 'his', 'face', 'he', 'picks', 'up', 'a', 'razor', 'turns', 'the', 'water', 'on', 'and', 'shaves', 'his', 'face', 'and', 'rinses', 'the', 'razor', 'off', 'in', 'the', 'water', 'as', 'he', 'shaves', 'when', 'hes', 'done', 'shaving', 'he', 'rinses', 'the', 'razor', 'off', 'and', 'sets', 'it', 'down', 'on', 'the', 'counter', 'next', 'to', 'the', 'shaving', 'cream', 'then', 'he', 'wipes', 'his', 'face', 'off', 'with', 'the', 'water', 'and', 'picks', 'up', 'a', 'white', 'hand', 'towel', 'to', 'dry', 'his', 'face', 'and', 'his', 'hands', 'he', 'sets', 'the', 'hand', 'towel', 'down', 'he', 'picks', 'up', 'a', 'container', 'and', 'puts', 'on', 'lotion', 'or', 'face', 'cream', 'or', 'something', 'and', 'puts', 'it', 'all', 'over', 'his', 'face', 'then', 'he', 'sets', 'it', 'down', 'on', 'the', 'counter', 'too', 'he', 'turns', 'the', 'water', 'on', 'and', 'rinses', 'off', 'his', 'hands', 'and', 'dries', 'them', 'on', 'the', 'hand', 'towel', 'and', 'then', 'sets', 'the', 'hand', 'towel', 'back', 'down', 'then', 'he', 'opens', 'the', 'cabinet', 'underneath', 'the', 'sink', 'and', 'puts', 'the', 'shaving', 'cream', 'razor', 'and', 'face', 'cream', 'stuff', 'in', 'the', 'cabinet', 'and', 'then', 'closes', 'it', 'then', 'he', 'picks', 'up', 'a', 'toothbrush', 'and', 'puts', 'tooth', 'paste', 'on', 'it', 'i', 'believe', 'he', 'turns', 'the', 'water', 'on', 'and', 'runs', 'the', 'toothbrush', 'underneath', 'the', 'water', 'for', 'a', 'second', 'and', 'then', 'turns', 'the', 'water', 'off', 'he', 'brushes', 'his', 'teeth', 'turns', 'the', 'water', 'on', 'spits', 'rinses', 'his', 'tooth', 'brush', 'off', 'sets', 'it', 'down', 'back', 'in', 'the', 'holder', 'rinses', 'his', 'mouth', 'out', 'and', 'picks', 'up', 'the', 'hand', 'towel', 'again', 'and', 'wipes', 'off', 'his', 'face', 'and', 'hands', 'and', 'sets', 'it', 'back', 'down', 'then', 'he', 'picks', 'up', 'the', 'mouth', 'wash', 'opens', 'it', 'and', 'drinks', 'straight', 'out', 'of', 'the', 'bottle', 'swishes', 'in', 'his', 'mouth', 'for', 'a', 'minute', 'and', 'then', 'spits', 'he', 'turns', 'the', 'water', 'on', 'and', 'uses', 'his', 'hand', 'to', 'hold', 'water', 'and', 'cleans', 'out', 'the', 'sink', 'with', 'the', 'water', 'from', 'his', 'hand', 'picks', 'up', 'the', 'hand', 'towel', 'and', 'wipes', 'off', 'his', 'hands', 'again', 'and', 'sets', 'it', 'back', 'down', 'then', 'he', 'picks', 'up', 'the', 'floss', 'and', 'flosses', 'his', 'teeth', 'he', 'uses', 'two', 'pieces', 'of', 'floss', 'to', 'do', 'all', 'his', 'teeth', 'throws', 'the', 'floss', 'away', 'and', 'im', 'pretty', 'sure', 'he', 'wipes', 'his', 'hands', 'off', 'again', 'then', 'he', 'picks', 'up', 'a', 'comb', 'and', 'combs', 'his', 'hair', 'sets', 'the', 'comb', 'down', 'and', 'picks', 'up', 'his', 'glasses', 'and', 'puts', 'them', 'on', 'i', 'think', 'he', 'took', 'them', 'off', 'in', 'the', 'begining', 'of', 'the', 'video', 'and', 'i', 'dont', 'want', 'to', 'erase', 'all', 'this', 'just', 'to', 'put', 'it', 'in', 'the', 'begining', 'i', 'feel', 'like', 'he', 'put', 'a', 'watch', 'on', 'too', 'after', 'he', 'exits', 'out', 'the', 'room', 'the', 'same', 'way', 'he', 'came', 'in']",440,3.0402968818621123,0.75,0.9047619047619048,1.9836614669818586,-0.31734098329484767
108,e152033,1.2.3," The woman walks in and has a snack consisting of something to eat and something to drink. She then turns to the table beside her and removes the flowers and bike helmet that were on top. The flowers went on the windowsill and the helmet went under the table. She sprayed cleaner on the table and wiped it off. She placed the helmet and flowers back on the table. Then she grabbed the weights on the right windowsill and began doing bicep curls. She did some on the left, some on the right, then some with both arms together. She put the weights back and started doing multiple sets of pushups on the floor. After the pushups, she did multiple sets of jumping jacks. Then she grabbed the platform from under the right windowsill and did sets of step ups. After finishing the step ups, she returned the platform to its original spot and walked out of the room.","['the', 'woman', 'walks', 'in', 'and', 'has', 'a', 'snack', 'consisting', 'of', 'something', 'to', 'eat', 'and', 'something', 'to', 'drink', 'she', 'then', 'turns', 'to', 'the', 'table', 'beside', 'her', 'and', 'removes', 'the', 'flowers', 'and', 'bike', 'helmet', 'that', 'were', 'on', 'top', 'the', 'flowers', 'went', 'on', 'the', 'windowsill', 'and', 'the', 'helmet', 'went', 'under', 'the', 'table', 'she', 'sprayed', 'cleaner', 'on', 'the', 'table', 'and', 'wiped', 'it', 'off', 'she', 'placed', 'the', 'helmet', 'and', 'flowers', 'back', 'on', 'the', 'table', 'then', 'she', 'grabbed', 'the', 'weights', 'on', 'the', 'right', 'windowsill', 'and', 'began', 'doing', 'bicep', 'curls', 'she', 'did', 'some', 'on', 'the', 'left', 'some', 'on', 'the', 'right', 'then', 'some', 'with', 'both', 'arms', 'together', 'she', 'put', 'the', 'weights', 'back', 'and', 'started', 'doing', 'multiple', 'sets', 'of', 'pushups', 'on', 'the', 'floor', 'after', 'the', 'pushups', 'she', 'did', 'multiple', 'sets', 'of', 'jumping', 'jacks', 'then', 'she', 'grabbed', 'the', 'platform', 'from', 'under', 'the', 'right', 'windowsill', 'and', 'did', 'sets', 'of', 'step', 'ups', 'after', 'finishing', 'the', 'step', 'ups', 'she', 'returned', 'the', 'platform', 'to', 'its', 'original', 'spot', 'and', 'walked', 'out', 'of', 'the', 'room']",159,0.27096737042166424,0.95,0.9473684210526315,3.264709885589742,0.01249868415660127
